Date,Adj Close,Close,High,Low,Open,Volume
2024-11-27,157.48731994628906,158.05999755859375,159.39999389648438,156.8000030517578,158.30999755859375,4599958
2024-11-28,156.9193878173828,157.49000549316406,161.19000244140625,156.89999389648438,158.05999755859375,5859124
2024-11-29,154.41847229003906,154.97999572753906,158.75999450683594,152.30999755859375,158.1999969482422,7429585
2024-12-02,155.39492797851562,155.9600067138672,157.13999938964844,147.5,149.0,31344893
2024-12-03,162.1204833984375,162.7100067138672,164.25999450683594,156.0,156.0,14012997
2024-12-04,172.771728515625,173.39999389648438,174.2100067138672,163.75999450683594,164.0,26668214
2024-12-05,173.58877563476562,174.22000122070312,177.5,172.55999755859375,173.5,15248144
2024-12-06,174.0271759033203,174.66000366210938,176.83999633789062,171.07000732421875,175.0,19900032
2024-12-09,170.7391357421875,171.36000061035156,180.0,170.60000610351562,174.0,18903515
2024-12-10,177.43478393554688,178.0800018310547,179.39999389648438,169.10000610351562,172.0,13394202
2024-12-11,178.40127563476562,179.0500030517578,180.6300048828125,177.1999969482422,179.10000610351562,10880349
2024-12-12,173.0108642578125,173.63999938964844,179.0,172.5,178.47999572753906,4953914
2024-12-13,172.62228393554688,173.25,174.22999572753906,169.1999969482422,173.61000061035156,7273472
2024-12-16,171.90489196777344,172.52999877929688,176.36000061035156,171.5,174.89999389648438,5587890
2024-12-17,166.4447479248047,167.0500030517578,173.13999938964844,165.75999450683594,172.5,8307209
2024-12-18,165.27899169921875,165.8800048828125,172.5,164.89999389648438,166.35000610351562,13494204
2024-12-19,163.73460388183594,164.3300018310547,166.0500030517578,162.39999389648438,163.0,5867251
2024-12-20,152.2364044189453,152.7899932861328,165.0,151.25999450683594,165.0,38326187
2024-12-23,154.4483642578125,155.00999450683594,156.5,152.60000610351562,153.02000427246094,7860533
2024-12-24,162.71829223632812,163.30999755859375,163.8699951171875,154.6199951171875,155.10000610351562,15830201
2024-12-26,161.82156372070312,162.41000366210938,168.74000549316406,161.25,164.0,19435964
2024-12-27,159.28079223632812,159.86000061035156,164.3000030517578,157.0500030517578,164.0,22312315
2024-12-30,156.25181579589844,156.82000732421875,161.77999877929688,155.74000549316406,160.69000244140625,9495849
2024-12-31,157.4275360107422,158.0,158.58999633789062,155.27000427246094,155.89999389648438,5182127
2025-01-01,157.228271484375,157.8000030517578,159.19000244140625,156.5500030517578,158.0500030517578,7005806
2025-01-02,158.54347229003906,159.1199951171875,160.1999969482422,153.6699981689453,158.35000610351562,15014583
2025-01-03,162.20018005371094,162.7899932861328,164.0,158.30999755859375,159.39999389648438,11174336
2025-01-06,166.18568420410156,166.7899932861328,169.67999267578125,161.9499969482422,163.88999938964844,21275511
2025-01-07,165.41848754882812,166.02000427246094,169.22999572753906,164.5,166.77999877929688,7372574
2025-01-08,161.07427978515625,161.66000366210938,166.0,159.72000122070312,166.0,7623810
2025-01-09,157.80616760253906,158.3800048828125,164.08999633789062,157.52000427246094,162.6999969482422,5805468
2025-01-10,153.65127563476562,154.2100067138672,158.99000549316406,152.85000610351562,158.5800018310547,6723542
2025-01-13,148.91848754882812,149.4600067138672,153.5399932861328,147.5,152.0,6529856
2025-01-14,153.36231994628906,153.9199981689453,156.33999633789062,149.8000030517578,150.0,5479589
2025-01-15,156.28170776367188,156.85000610351562,158.85000610351562,154.36000061035156,154.97999572753906,5684114
2025-01-16,157.915771484375,158.49000549316406,160.5,157.11000061035156,158.89999389648438,4810662
2025-01-17,154.55796813964844,155.1199951171875,158.6999969482422,154.5500030517578,157.99000549316406,6470639
2025-01-20,157.60687255859375,158.17999267578125,159.5,146.10000610351562,146.10000610351562,30850278
2025-01-21,157.69656372070312,158.27000427246094,160.35000610351562,153.92999267578125,158.0,12391031
2025-01-22,154.49818420410156,155.05999755859375,158.97000122070312,150.97999572753906,158.8000030517578,8826934
2025-01-23,155.40489196777344,155.97000122070312,157.14999389648438,153.10000610351562,154.0,5664656
2025-01-24,155.16575622558594,155.72999572753906,162.88999938964844,153.0,155.5,16683460
2025-01-27,149.3867645263672,149.92999267578125,154.9600067138672,148.0500030517578,154.6999969482422,10965255
2025-01-28,154.99636840820312,155.55999755859375,157.5,149.99000549316406,151.8000030517578,12519433
2025-01-29,157.3079833984375,157.8800048828125,159.9499969482422,155.5,156.3000030517578,7388307
2025-01-30,161.91123962402344,162.5,164.10000610351562,157.11000061035156,158.0,12439109
2025-01-31,164.17300415039062,164.77000427246094,166.60000610351562,162.05999755859375,165.39999389648438,8742032
2025-02-01,166.0661163330078,166.6699981689453,167.4600067138672,162.64999389648438,163.47000122070312,4348738
2025-02-03,163.75453186035156,164.35000610351562,168.0,162.39999389648438,165.0,4573027
2025-02-04,165.55796813964844,166.16000366210938,169.14999389648438,165.2100067138672,165.4499969482422,4547815
2025-02-05,170.23098754882812,170.85000610351562,174.5,167.5,167.5,8344739
2025-02-06,167.73007202148438,168.33999633789062,172.3300018310547,167.0500030517578,171.89999389648438,3853568
2025-02-07,168.8858642578125,169.5,170.10000610351562,164.77000427246094,168.99000549316406,6442719
2025-02-10,167.62046813964844,168.22999572753906,169.75,165.0,167.86000061035156,3672417
2025-02-11,162.46920776367188,163.05999755859375,169.5399932861328,162.0399932861328,168.22999572753906,7239376
2025-02-12,159.84872436523438,160.42999267578125,163.99000549316406,156.00999450683594,163.0,4067611
2025-02-13,163.9538116455078,164.5500030517578,166.00999450683594,160.39999389648438,160.42999267578125,6777702
2025-02-14,156.25181579589844,156.82000732421875,167.83999633789062,155.33999633789062,166.47000122070312,7226458
2025-02-17,155.23550415039062,155.8000030517578,157.75,152.2100067138672,156.82000732421875,4489300
2025-02-18,150.42300415039062,150.97000122070312,157.27000427246094,149.91000366210938,156.9499969482422,7605990
2025-02-19,160.4963836669922,161.0800018310547,161.9199981689453,149.2100067138672,150.10000610351562,7287247
2025-02-20,159.55978393554688,160.13999938964844,161.1999969482422,157.60000610351562,159.85000610351562,3422230
2025-02-21,161.99095153808594,162.5800018310547,164.9199981689453,158.66000366210938,160.10000610351562,4829268
2025-02-24,160.396728515625,160.97999572753906,162.3800048828125,157.60000610351562,161.02000427246094,4825467
2025-02-25,157.86595153808594,158.44000244140625,164.4199981689453,157.3699951171875,160.99000549316406,4598405
2025-02-27,162.27989196777344,162.8699951171875,168.75,161.47000122070312,163.89999389648438,15452588
2025-02-28,157.76629638671875,158.33999633789062,162.49000549316406,155.5,162.49000549316406,7209464
2025-03-03,154.6077880859375,155.1699981689453,160.50999450683594,152.10000610351562,159.99000549316406,4933703
2025-03-04,153.96014404296875,154.52000427246094,156.8000030517578,150.60000610351562,155.1199951171875,8945766
2025-03-05,157.64674377441406,158.22000122070312,159.1999969482422,154.2100067138672,154.52000427246094,6607291
2025-03-06,161.90127563476562,162.49000549316406,163.9499969482422,160.25999450683594,160.49000549316406,7345044
2025-03-07,163.19654846191406,163.7899932861328,165.89999389648438,160.1699981689453,163.0,7614384
2025-03-10,160.4365997314453,161.02000427246094,165.75,158.6999969482422,164.58999633789062,8038233
2025-03-11,155.11593627929688,155.67999267578125,158.67999267578125,152.58999633789062,157.35000610351562,9470556
2025-03-12,155.39492797851562,155.9600067138672,159.82000732421875,155.4499969482422,156.0,5230986
2025-03-13,155.75363159179688,156.32000732421875,157.5,154.47000122070312,156.99000549316406,4259360
2025-03-17,153.7708282470703,154.3300018310547,159.4199981689453,153.85000610351562,157.8800048828125,3293576
2025-03-18,153.7708282470703,154.3300018310547,154.3300018310547,154.3300018310547,154.3300018310547,0
2025-03-19,166.62408447265625,167.22999572753906,167.7899932861328,162.5500030517578,163.0,6051886
2025-03-20,163.97373962402344,164.57000732421875,169.99000549316406,164.02999877929688,167.22999572753906,7141685
2025-03-21,167.69021606445312,168.3000030517578,169.19000244140625,164.83999633789062,165.0,8311509
2025-03-24,174.48550415039062,175.1199951171875,177.0,168.83999633789062,168.83999633789062,14837763
2025-03-25,174.5552520751953,175.19000244140625,177.7100067138672,173.82000732421875,177.0,6123657
2025-03-26,178.2816925048828,178.92999267578125,181.92999267578125,174.6300048828125,175.1999969482422,10496720
2025-03-27,176.26902770996094,176.91000366210938,180.25,174.0,178.1999969482422,5941227
2025-03-28,172.90126037597656,173.52999877929688,180.55999755859375,172.75,177.89999389648438,6528634
2025-04-01,175.60145568847656,176.24000549316406,177.8300018310547,172.50999450683594,173.14999389648438,2992946
2025-04-02,170.70924377441406,171.3300018310547,176.99000549316406,168.0800018310547,176.49000549316406,7432573
2025-04-03,174.74456787109375,175.3800048828125,175.8000030517578,169.10000610351562,169.89999389648438,3668687
2025-04-04,175.04347229003906,175.67999267578125,178.5,170.83999633789062,178.0,9062957
2025-04-07,169.14492797851562,169.75999450683594,170.8000030517578,164.41000366210938,165.0,5746164
2025-04-08,169.1349639892578,169.75,174.88999938964844,167.72999572753906,172.0,6141744
2025-04-09,168.05886840820312,168.6699981689453,170.50999450683594,165.0500030517578,169.9600067138672,4693014
2025-04-11,172.8713836669922,173.5,174.0,169.63999938964844,170.88999938964844,3720934
2025-04-15,180.63314819335938,181.2899932861328,182.5,174.0500030517578,175.25,6209218
2025-04-16,182.0978240966797,182.75999450683594,184.0,180.5500030517578,181.5,4604671
2025-04-17,182.97463989257812,183.63999938964844,185.0,179.6699981689453,182.75999450683594,4906541
2025-04-21,191.33424377441406,192.02999877929688,194.7100067138672,185.1999969482422,185.8000030517578,8662953
2025-04-22,188.83334350585938,189.52000427246094,194.19000244140625,183.4499969482422,188.9499969482422,94404841
2025-04-23,190.9755401611328,191.6699981689453,192.39999389648438,186.00999450683594,192.39999389648438,13005160
2025-04-24,197.5914764404297,198.30999755859375,199.66000366210938,190.44000244140625,191.49000549316406,24090795
2025-04-25,187.40850830078125,188.08999633789062,201.27000427246094,186.60000610351562,200.5,22539465
2025-04-28,206.34963989257812,207.10000610351562,208.85000610351562,190.77999877929688,193.89999389648438,84737876
2025-04-29,202.4139404296875,203.14999389648438,207.22000122070312,202.4199981689453,205.49000549316406,11573095
2025-04-30,199.64401245117188,200.3699951171875,203.8000030517578,198.14999389648438,202.4199981689453,7095668
2025-05-02,200.221923828125,200.9499969482422,204.60000610351562,197.50999450683594,199.0,5815271
2025-05-05,203.62953186035156,204.3699951171875,207.17999267578125,200.10000610351562,200.5500030517578,8237478
2025-05-06,196.4755401611328,197.19000244140625,205.47999572753906,196.4600067138672,203.85000610351562,6115068
2025-05-07,200.70018005371094,201.42999267578125,202.69000244140625,194.99000549316406,196.0,6047936
2025-05-08,195.64854431152344,196.36000061035156,206.2100067138672,191.25,202.0,8653110
2025-05-09,196.1068878173828,196.82000732421875,198.25,188.10000610351562,190.97000122070312,7451435
2025-05-12,205.07427978515625,205.82000732421875,207.3800048828125,202.60000610351562,203.0,7377602
2025-05-13,206.98731994628906,207.74000549316406,213.33999633789062,206.5,206.64999389648438,12818537
2025-05-14,208.98007202148438,209.74000549316406,212.17999267578125,206.22000122070312,208.3800048828125,11723324
2025-05-15,208.8505401611328,209.61000061035156,211.39999389648438,207.75,209.9499969482422,3984654
2025-05-16,211.90940856933594,212.67999267578125,214.9499969482422,209.39999389648438,210.1999969482422,7093994
2025-05-19,211.03260803222656,211.8000030517578,216.4600067138672,211.25,213.5,5495902
2025-05-20,207.4755401611328,208.22999572753906,213.6999969482422,207.5,213.5,7773994
2025-05-21,207.0869598388672,207.83999633789062,210.3699951171875,206.41000366210938,208.22999572753906,4218385
2025-05-22,207.13677978515625,207.88999938964844,209.7899932861328,205.39999389648438,207.9499969482422,3393284
2025-05-23,209.18931579589844,209.9499969482422,211.80999755859375,207.1300048828125,208.5,4248934
2025-05-26,203.8786163330078,204.6199951171875,211.25,203.89999389648438,209.5,8109026
2025-05-27,210.17572021484375,210.94000244140625,211.89999389648438,204.00999450683594,205.39999389648438,15579211
2025-05-28,206.7382354736328,207.49000549316406,214.39999389648438,206.0,211.24000549316406,13776016
2025-05-29,215.0181121826172,215.8000030517578,217.0,207.1300048828125,208.64999389648438,20769844
2025-05-30,212.2980194091797,213.07000732421875,217.4600067138672,210.0,216.10000610351562,11263621
2025-06-02,213.08514404296875,213.86000061035156,214.5,210.41000366210938,213.10000610351562,5424993
2025-06-03,210.31521606445312,211.0800018310547,215.4499969482422,210.02999877929688,214.7899932861328,9002336
2025-06-04,211.70018005371094,212.47000122070312,213.85000610351562,208.6300048828125,211.3000030517578,6933805
2025-06-05,206.14039611816406,206.88999938964844,213.61000061035156,206.36000061035156,213.4499969482422,5317211
2025-06-06,216.84149169921875,217.6300048828125,220.0,205.5,208.0,27875647
2025-06-09,229.4556121826172,230.2899932861328,231.3000030517578,218.80999755859375,219.9499969482422,27060413
2025-06-10,221.0661163330078,221.8699951171875,230.77999877929688,220.8000030517578,230.49000549316406,13215971
2025-06-11,219.51177978515625,220.30999755859375,223.63999938964844,217.60000610351562,221.35000610351562,6672873
2025-06-12,222.1521759033203,222.9600067138672,224.75,220.0,220.0,8052777
2025-06-13,219.43206787109375,220.22999572753906,222.39999389648438,216.64999389648438,218.4499969482422,6802197
2025-06-16,216.35325622558594,217.13999938964844,220.0,214.0399932861328,219.99000549316406,4949220
2025-06-17,217.8577880859375,218.64999389648438,219.99000549316406,215.35000610351562,216.5,4825016
2025-06-18,227.6023406982422,228.42999267578125,229.0,216.7899932861328,218.39999389648438,14348603
2025-06-19,223.0289764404297,223.83999633789062,229.0,219.61000061035156,227.7100067138672,8607035
2025-06-20,227.20379638671875,228.02999877929688,228.5500030517578,222.8000030517578,223.14999389648438,5696341
2025-06-23,233.1422119140625,233.99000549316406,234.89999389648438,224.02999877929688,224.02999877929688,10661966
2025-06-24,235.95199584960938,236.80999755859375,238.38999938964844,235.0,238.0,6585436
2025-06-25,234.86593627929688,235.72000122070312,243.88999938964844,232.0800018310547,237.5,21316374
2025-06-26,236.54981994628906,237.41000366210938,239.25,233.72000122070312,237.6999969482422,9137635
2025-06-27,238.51268005371094,239.3800048828125,242.1199951171875,234.39999389648438,239.1999969482422,14532458
2025-06-30,247.5797119140625,248.47999572753906,249.8000030517578,241.5,241.5,16634506
2025-07-01,259.077880859375,260.0199890136719,260.92999267578125,246.75,247.0,21841823
2025-07-02,248.36685180664062,249.27000427246094,266.8999938964844,248.00999450683594,261.989990234375,28837012
2025-07-03,251.74456787109375,252.66000366210938,257.3900146484375,248.05999755859375,249.25999450683594,14764441
2025-07-04,252.9202880859375,253.83999633789062,256.4100036621094,249.47000122070312,252.99000549316406,7220921
2025-07-07,253.6974639892578,254.6199951171875,256.3999938964844,250.10000610351562,253.1999969482422,6222292
2025-07-08,249.0443878173828,249.9499969482422,255.00999450683594,249.6199951171875,254.0,4227961
2025-07-09,259.6657409667969,260.6099853515625,261.6199951171875,249.9600067138672,250.0,12832588
2025-07-10,253.72735595703125,254.64999389648438,261.8500061035156,252.0,259.0,8309628
2025-07-11,263.2029113769531,264.1600036621094,265.8999938964844,252.35000610351562,254.0,14953011
2025-07-14,262.42572021484375,263.3800048828125,265.5400085449219,260.6400146484375,265.0,9197107
2025-07-15,262.3061828613281,263.260009765625,266.8999938964844,261.6099853515625,264.20001220703125,6061176
2025-07-16,268.16485595703125,269.1400146484375,270.6499938964844,262.4700012207031,262.70001220703125,14867323
2025-07-17,267.3876647949219,268.3599853515625,272.0,264.1600036621094,270.1499938964844,22249385
2025-07-18,262.1866149902344,263.1400146484375,272.8800048828125,260.260009765625,272.0,15191364
2025-07-21,260.1739196777344,261.1199951171875,263.29998779296875,254.50999450683594,259.0,15483472
2025-07-22,254.55433654785156,255.47999572753906,262.80999755859375,254.11000061035156,261.29998779296875,12825821
2025-07-23,257.9819030761719,258.9200134277344,259.95001220703125,252.5500030517578,255.99000549316406,6960068
2025-07-24,255.47100830078125,256.3999938964844,259.95001220703125,255.0,258.5,6015707
2025-07-25,253.55796813964844,254.47999572753906,258.2200012207031,251.22000122070312,255.10000610351562,11031613
2025-07-28,252.34239196777344,253.25999450683594,263.57000732421875,251.49000549316406,253.8699951171875,15272424
2025-07-29,254.8233642578125,255.75,257.04998779296875,250.67999267578125,253.5500030517578,13017455
2025-07-30,260.8016357421875,261.75,262.989990234375,253.8000030517578,257.9700012207031,23816281
2025-07-31,265.86322021484375,266.8299865722656,270.0,255.1999969482422,259.489990234375,36143299
2025-08-01,258.1612243652344,259.1000061035156,268.70001220703125,257.8500061035156,265.1499938964844,9629463
2025-08-04,264.3885803222656,265.3500061035156,265.8999938964844,256.3999938964844,261.0,8799626
2025-08-05,264.7373352050781,265.70001220703125,267.0,262.95001220703125,265.25,8145965
2025-08-06,259.1077880859375,260.04998779296875,266.70001220703125,257.04998779296875,265.1000061035156,9579434
2025-08-07,266.13226318359375,267.1000061035156,270.0,256.95001220703125,258.0,11752448
2025-08-08,260.7518310546875,261.70001220703125,271.45001220703125,260.0,267.25,12309605
2025-08-11,257.56341552734375,258.5,265.70001220703125,257.1000061035156,261.95001220703125,6857205
2025-08-12,252.43206787109375,253.35000610351562,260.25,251.6999969482422,258.8999938964844,3617487
2025-08-13,252.88043212890625,253.8000030517578,258.29998779296875,252.1999969482422,254.35000610351562,4069168
2025-08-14,250.9375,251.85000610351562,257.04998779296875,250.5,254.6999969482422,3622770
2025-08-18,258.3106994628906,259.25,260.6000061035156,253.0500030517578,255.0,7748895
2025-08-19,260.8016357421875,261.75,262.20001220703125,254.8000030517578,260.04998779296875,4738168
2025-08-20,255.67030334472656,256.6000061035156,261.8999938964844,255.5,261.79998779296875,3680548
2025-08-21,253.22915649414062,254.14999389648438,258.0,253.0,256.0,4258646
2025-08-22,252.2327880859375,253.14999389648438,257.8500061035156,251.89999389648438,254.10000610351562,4286419
2025-08-25,255.8695526123047,256.79998779296875,260.3500061035156,254.5,254.5,5064696
2025-08-26,254.47462463378906,255.39999389648438,259.3999938964844,252.0500030517578,257.6000061035156,8085816
2025-08-28,249.94113159179688,250.85000610351562,256.54998779296875,243.25,255.3000030517578,51659384
2025-08-29,260.1041564941406,261.04998779296875,267.3500061035156,251.5,251.5,65899998
2025-09-01,263.9402160644531,264.8999938964844,266.95001220703125,259.04998779296875,260.5,22893999
2025-09-02,268.3242492675781,269.29998779296875,271.0,263.75,266.04998779296875,11539140
2025-09-03,269.021728515625,270.0,273.6000061035156,267.6000061035156,270.70001220703125,10132446
2025-09-04,264.8369445800781,265.79998779296875,271.70001220703125,265.20001220703125,271.70001220703125,4988447
2025-09-05,275.0,276.0,279.0,265.79998779296875,265.79998779296875,26498078
2025-09-08,273.0,273.0,277.29998779296875,271.1000061035156,276.04998779296875,4319393
2025-09-09,273.45001220703125,273.45001220703125,275.25,272.45001220703125,273.0,4257979
2025-09-10,272.3999938964844,272.3999938964844,275.54998779296875,263.20001220703125,275.0,8544963
2025-09-11,270.04998779296875,270.04998779296875,274.5,269.70001220703125,274.0,2543432
2025-09-12,272.6000061035156,272.6000061035156,274.70001220703125,268.6499938964844,271.5,5978860
2025-09-15,271.3500061035156,271.3500061035156,274.5,270.25,273.6000061035156,4516550
2025-09-16,267.29998779296875,267.29998779296875,272.6499938964844,265.54998779296875,271.5,7487514
2025-09-17,264.3999938964844,264.3999938964844,268.75,263.70001220703125,267.3999938964844,8307534
2025-09-18,271.20001220703125,271.20001220703125,273.20001220703125,262.70001220703125,264.3999938964844,10780169
2025-09-19,271.0,271.0,273.75,268.8999938964844,268.95001220703125,7284786
2025-09-22,269.70001220703125,269.70001220703125,275.8999938964844,267.54998779296875,272.79998779296875,24355387
2025-09-23,268.95001220703125,268.95001220703125,274.3500061035156,266.5,270.54998779296875,7932080
2025-09-24,270.3500061035156,270.3500061035156,272.8999938964844,268.6000061035156,269.29998779296875,3979056
2025-09-25,275.45001220703125,275.45001220703125,277.0,269.0,270.0,14095435
2025-09-26,272.3500061035156,272.3500061035156,276.29998779296875,270.8500061035156,275.0,8484898
2025-09-29,277.79998779296875,277.79998779296875,279.8500061035156,273.1000061035156,274.0,9385811
2025-09-30,277.25,277.25,279.95001220703125,270.8500061035156,278.79998779296875,16589086
2025-10-01,275.20001220703125,275.20001220703125,281.70001220703125,261.6000061035156,277.70001220703125,38691602
2025-10-03,275.8999938964844,275.8999938964844,280.1499938964844,273.1000061035156,275.0,10145743
2025-10-06,275.6000061035156,275.6000061035156,278.0,272.29998779296875,277.1000061035156,6943468
2025-10-07,273.54998779296875,273.54998779296875,276.54998779296875,272.1000061035156,275.54998779296875,5236546
2025-10-08,286.45001220703125,286.45001220703125,290.45001220703125,273.79998779296875,274.8999938964844,34201386
2025-10-09,286.70001220703125,286.70001220703125,287.8999938964844,279.20001220703125,285.8999938964844,7451525
2025-10-10,291.6000061035156,291.6000061035156,292.8500061035156,284.5,284.5,10083597
2025-10-13,290.0,290.0,296.3999938964844,286.5,289.04998779296875,18908156
2025-10-14,291.5,291.5,299.6000061035156,285.8500061035156,294.0,34421273
2025-10-15,299.54998779296875,299.54998779296875,305.0,292.3999938964844,292.95001220703125,26964527
2025-10-16,306.75,306.75,307.8500061035156,294.29998779296875,302.0,33300773
2025-10-17,299.5,299.5,305.5,298.0,305.0,11526677
2025-10-20,326.6499938964844,326.6499938964844,328.79998779296875,302.0,302.29998779296875,101896918
2025-10-21,324.6499938964844,324.6499938964844,328.6000061035156,321.29998779296875,326.20001220703125,7754162
2025-10-23,317.8999938964844,317.8999938964844,327.0,313.8999938964844,325.95001220703125,20312614
2025-10-24,315.95001220703125,315.95001220703125,322.0,314.3999938964844,317.8999938964844,11847488
2025-10-27,322.04998779296875,322.04998779296875,325.8999938964844,317.04998779296875,317.1000061035156,18611108
2025-10-28,325.1000061035156,325.1000061035156,326.3500061035156,319.1499938964844,323.0,8631329
2025-10-29,323.6000061035156,323.6000061035156,327.0,322.54998779296875,327.0,5625467
2025-10-30,324.95001220703125,324.95001220703125,327.3999938964844,321.70001220703125,322.0,6307582
2025-10-31,326.3500061035156,326.3500061035156,331.5,324.25,324.45001220703125,10422948
2025-11-03,328.75,328.75,332.0,324.6000061035156,327.5,5670523
2025-11-04,323.8500061035156,323.8500061035156,329.3999938964844,321.95001220703125,329.0,9204487
2025-11-06,325.6000061035156,325.6000061035156,332.0,324.8500061035156,327.0,10775022
2025-11-07,328.25,328.25,330.0,319.8500061035156,324.8500061035156,7953347
2025-11-10,324.0,324.0,331.0,321.95001220703125,328.8999938964844,7494051
2025-11-11,320.3999938964844,320.3999938964844,324.5,316.0,323.45001220703125,5671161
2025-11-12,319.54998779296875,319.54998779296875,322.6000061035156,316.20001220703125,320.79998779296875,5092785
2025-11-13,315.45001220703125,315.45001220703125,322.70001220703125,314.54998779296875,320.54998779296875,4057852
2025-11-14,318.6499938964844,318.6499938964844,319.5,314.3500061035156,315.25,5156226
2025-11-17,316.70001220703125,316.70001220703125,321.0,315.95001220703125,321.0,2615820
2025-11-18,314.04998779296875,314.04998779296875,319.3999938964844,313.45001220703125,318.0,4853216
2025-11-19,309.6000061035156,309.6000061035156,314.8500061035156,308.54998779296875,314.0,6438780
2025-11-20,313.6499938964844,313.6499938964844,315.29998779296875,309.04998779296875,309.6000061035156,4991279
2025-11-21,312.45001220703125,312.45001220703125,318.3999938964844,311.0,311.95001220703125,4259450
2025-11-24,308.29998779296875,308.29998779296875,316.8999938964844,306.6499938964844,312.1000061035156,3839441
2025-11-25,308.25,308.25,310.0,306.5,307.6000061035156,3017233
2025-11-26,317.5,317.5,318.1499938964844,308.95001220703125,309.04998779296875,4294290
2025-11-27,311.75,311.75,318.1000061035156,308.29998779296875,317.5,5707931
2025-11-28,312.3999938964844,312.3999938964844,314.20001220703125,309.6499938964844,313.29998779296875,2877894
2025-12-01,307.04998779296875,307.04998779296875,314.1000061035156,303.70001220703125,313.25,5327751
2025-12-02,302.25,302.25,307.25,300.70001220703125,307.0,4085596
2025-12-03,304.29998779296875,304.29998779296875,306.0,299.45001220703125,302.0,4279637
2025-12-04,298.45001220703125,298.45001220703125,304.29998779296875,296.20001220703125,304.04998779296875,4816287
2025-12-05,305.79998779296875,305.79998779296875,306.75,296.79998779296875,297.0,4484867
2025-12-08,300.0,300.0,306.75,298.04998779296875,306.70001220703125,3795391
2025-12-09,304.1000061035156,304.1000061035156,304.70001220703125,294.0,299.3999938964844,4941665
2025-12-10,302.0,302.0,307.79998779296875,301.1000061035156,303.0,4162606
2025-12-11,311.20001220703125,311.20001220703125,312.5,301.0,302.0,5400088
2025-12-12,307.6000061035156,307.6000061035156,314.45001220703125,304.95001220703125,311.20001220703125,3891673
2025-12-15,304.29998779296875,304.29998779296875,307.6000061035156,302.95001220703125,307.6000061035156,2729004
2025-12-16,300.70001220703125,300.70001220703125,303.3500061035156,297.29998779296875,302.5,4912232
2025-12-17,296.95001220703125,296.95001220703125,305.0,295.5,301.54998779296875,5473701
2025-12-18,298.75,298.75,301.79998779296875,294.29998779296875,297.3999938964844,2897785
2025-12-19,300.25,300.25,301.5,297.0,299.6000061035156,2456528
2025-12-22,303.1000061035156,303.1000061035156,305.1499938964844,301.0,301.5,3436480
2025-12-23,303.6000061035156,303.6000061035156,306.8999938964844,302.70001220703125,304.0,2678987
2025-12-24,305.95001220703125,305.95001220703125,312.45001220703125,303.95001220703125,307.29998779296875,6525936
2025-12-26,303.25,303.25,306.04998779296875,300.6499938964844,306.0,2400482
2025-12-29,304.20001220703125,304.20001220703125,304.95001220703125,301.20001220703125,303.20001220703125,2111241
2025-12-30,309.70001220703125,309.70001220703125,310.3500061035156,302.5,304.45001220703125,7190442
2025-12-31,315.79998779296875,315.79998779296875,316.29998779296875,308.6499938964844,310.0,8031693
2026-01-01,315.29998779296875,315.29998779296875,316.5,310.79998779296875,313.95001220703125,1946232
2026-01-02,320.75,320.75,324.29998779296875,314.25,315.0,6278560
2026-01-05,316.04998779296875,316.04998779296875,320.8999938964844,309.0,320.8999938964844,8916084
2026-01-06,320.25,320.25,322.25,315.75,316.04998779296875,10314444
2026-01-07,318.6499938964844,318.6499938964844,321.0,311.75,320.25,6957911
2026-01-08,309.8500061035156,309.8500061035156,319.0,307.0,317.0,5421629
2026-01-09,305.8999938964844,305.8999938964844,312.8999938964844,304.20001220703125,309.5,4337505
2026-01-12,304.8999938964844,304.8999938964844,308.3999938964844,300.8999938964844,304.8500061035156,4600396
2026-01-13,305.70001220703125,305.70001220703125,307.70001220703125,297.75,306.45001220703125,4994436
2026-01-14,312.0,312.0,312.75,304.25,304.70001220703125,3432977
2026-01-15,312.0,312.0,312.0,312.0,312.0,0
2026-01-16,324.6000061035156,324.6000061035156,328.45001220703125,315.0,315.0,16184591
2026-01-19,302.8500061035156,302.8500061035156,309.0,297.1499938964844,309.0,25110461
2026-01-20,293.70001220703125,293.70001220703125,305.0,292.45001220703125,304.29998779296875,9557270
2026-01-21,297.5,297.5,302.8999938964844,293.0,293.0,8916581
2026-01-22,296.20001220703125,296.20001220703125,303.54998779296875,294.29998779296875,300.8500061035156,4771859
2026-01-23,288.6000061035156,288.6000061035156,298.25,287.20001220703125,296.20001220703125,4898254
2026-01-27,295.3500061035156,295.3500061035156,298.0,288.25,289.75,5149312
2026-01-28,297.3500061035156,297.3500061035156,298.3500061035156,294.3999938964844,295.29998779296875,3505678
2026-01-29,296.20001220703125,296.20001220703125,299.25,293.45001220703125,296.25,3940211
2026-01-30,298.75,298.75,302.04998779296875,292.54998779296875,296.0,5459235
2026-02-02,296.95001220703125,296.95001220703125,298.5,287.79998779296875,291.0,4770076
2026-02-03,304.75,304.75,308.95001220703125,299.25,304.20001220703125,7044236
2026-02-04,305.79998779296875,305.79998779296875,309.75,302.3999938964844,304.5,2639416
2026-02-05,304.3999938964844,304.3999938964844,306.5,302.6000061035156,305.0,2466173
2026-02-06,302.1000061035156,302.1000061035156,304.8999938964844,299.45001220703125,303.8999938964844,2067144
2026-02-09,308.1499938964844,308.1499938964844,309.04998779296875,302.5,303.3999938964844,2784476
