Date,Adj Close,Close,High,Low,Open,Volume
2024-10-29,2583.960205078125,2629.64990234375,2676.550048828125,2620.0,2642.0,77807
2024-10-30,2627.78564453125,2674.25,2739.0,2599.60009765625,2676.0,161911
2024-10-31,2665.125244140625,2712.25,2763.0,2670.0,2670.0,124449
2024-11-01,2685.61328125,2733.10009765625,2742.949951171875,2721.10009765625,2729.0,6923
2024-11-04,2579.29296875,2624.89990234375,2733.10009765625,2601.10009765625,2733.10009765625,143629
2024-11-05,2549.27392578125,2594.35009765625,2658.949951171875,2590.0,2637.0,148156
2024-11-06,2583.911376953125,2629.60009765625,2648.25,2594.0,2601.550048828125,87403
2024-11-07,2577.889892578125,2611.5,2644.0,2585.10009765625,2625.85009765625,55699
2024-11-08,2528.18798828125,2561.14990234375,2620.0,2550.5,2620.0,54485
2024-11-11,2506.619140625,2539.300048828125,2575.25,2508.64990234375,2575.25,54330
2024-11-12,2514.565673828125,2547.35009765625,2589.89990234375,2520.39990234375,2545.0,59505
2024-11-13,2421.1337890625,2452.699951171875,2540.10009765625,2439.10009765625,2540.0,65586
2024-11-14,2425.5263671875,2457.14990234375,2491.0,2425.14990234375,2455.0,78327
2024-11-18,2380.61181640625,2411.64990234375,2485.5,2406.449951171875,2465.449951171875,42354
2024-11-19,2406.622802734375,2438.0,2478.449951171875,2414.050048828125,2415.0,69393
2024-11-21,2339.152587890625,2369.64990234375,2449.60009765625,2361.10009765625,2438.0,76664
2024-11-22,2380.76025390625,2411.800048828125,2439.89990234375,2350.0,2389.0,288891
2024-11-25,2311.512939453125,2341.64990234375,2486.85009765625,2330.0,2454.89990234375,112152
2024-11-26,2362.843505859375,2393.64990234375,2424.89990234375,2307.0,2351.10009765625,237622
2024-11-27,2354.749267578125,2385.449951171875,2413.39990234375,2361.60009765625,2393.64990234375,67862
2024-11-28,2382.537109375,2413.60009765625,2435.39990234375,2378.64990234375,2385.449951171875,78199
2024-11-29,2412.9404296875,2444.39990234375,2454.35009765625,2396.0,2413.60009765625,74377
2024-12-02,2375.7255859375,2406.699951171875,2452.10009765625,2390.0,2436.0,98357
2024-12-03,2390.976806640625,2422.14990234375,2457.75,2401.550048828125,2410.0,124654
2024-12-04,2370.888916015625,2401.800048828125,2434.64990234375,2380.0,2425.0,143220
2024-12-05,2350.553955078125,2381.199951171875,2407.800048828125,2361.0,2402.10009765625,62744
2024-12-06,2312.99365234375,2343.14990234375,2399.0,2333.0,2382.10009765625,74344
2024-12-09,2297.594482421875,2327.550048828125,2363.75,2322.050048828125,2343.14990234375,60787
2024-12-10,2298.58154296875,2328.550048828125,2346.60009765625,2320.550048828125,2336.35009765625,52943
2024-12-11,2316.5966796875,2346.800048828125,2379.89990234375,2325.0,2332.0,79255
2024-12-12,2274.4462890625,2304.10009765625,2356.300048828125,2297.0,2355.0,72480
2024-12-13,2224.990966796875,2254.0,2313.050048828125,2250.300048828125,2313.050048828125,69253
2024-12-16,2249.2744140625,2278.60009765625,2283.949951171875,2229.0,2255.550048828125,79430
2024-12-17,2235.800048828125,2264.949951171875,2298.64990234375,2253.39990234375,2278.60009765625,74215
2024-12-18,2302.530029296875,2332.550048828125,2339.5,2270.10009765625,2285.0,100691
2024-12-19,2296.360595703125,2326.300048828125,2337.0,2286.25,2315.0,79063
2024-12-20,2246.658447265625,2275.949951171875,2326.300048828125,2264.0,2325.0,85491
2024-12-23,2253.37109375,2282.75,2292.64990234375,2225.0,2275.949951171875,42130
2024-12-24,2235.45458984375,2264.60009765625,2287.949951171875,2243.0,2266.0,45373
2024-12-26,2214.329833984375,2243.199951171875,2274.949951171875,2213.39990234375,2264.60009765625,23712
2024-12-27,2245.177734375,2274.449951171875,2284.199951171875,2241.0,2243.199951171875,40292
2024-12-30,2159.593505859375,2187.75,2280.14990234375,2162.75,2274.449951171875,220260
2024-12-31,2222.86865234375,2251.85009765625,2265.449951171875,2158.39990234375,2190.10009765625,124472
2025-01-01,2203.373046875,2232.10009765625,2272.0,2222.050048828125,2235.0,23429
2025-01-02,2191.181884765625,2219.75,2258.10009765625,2208.0,2250.0,40952
2025-01-03,2212.207763671875,2241.050048828125,2249.949951171875,2215.39990234375,2221.949951171875,53477
2025-01-06,2172.77197265625,2201.10009765625,2248.949951171875,2179.949951171875,2236.0,72497
2025-01-07,2202.3857421875,2231.10009765625,2239.89990234375,2188.800048828125,2232.0,96662
2025-01-08,2179.5830078125,2208.0,2241.550048828125,2185.10009765625,2231.10009765625,54801
2025-01-09,2179.9287109375,2208.35009765625,2231.0,2201.0,2201.0,34234
2025-01-10,2162.20947265625,2190.39990234375,2213.89990234375,2141.35009765625,2208.35009765625,89191
2025-01-13,2066.40869140625,2093.35009765625,2165.800048828125,2078.949951171875,2143.0,83019
2025-01-14,2045.3826904296875,2072.050048828125,2118.0,2051.0,2100.050048828125,66252
2025-01-15,2016.2130126953125,2042.5,2116.39990234375,1987.0,2086.0,113576
2025-01-16,2026.6273193359375,2053.050048828125,2069.199951171875,2013.300048828125,2052.0,60312
2025-01-17,2036.745361328125,2063.300048828125,2069.699951171875,2013.8499755859375,2050.0,102985
2025-01-20,2108.01611328125,2135.5,2149.5,2048.0,2065.0,111858
2025-01-21,2118.380859375,2146.0,2202.0,2110.10009765625,2128.300048828125,167412
2025-01-22,2080.721923828125,2107.85009765625,2164.85009765625,2089.39990234375,2151.35009765625,252676
2025-01-23,2060.732666015625,2087.60009765625,2141.449951171875,2080.0,2105.0,241306
2025-01-24,2072.52880859375,2099.550048828125,2113.300048828125,2039.050048828125,2104.5,141936
2025-01-27,2035.7581787109375,2062.300048828125,2094.14990234375,2031.5,2094.14990234375,215485
2025-01-28,1997.112060546875,2023.1500244140625,2077.449951171875,1981.0999755859375,2064.85009765625,102336
2025-01-29,1958.41650390625,1983.949951171875,2028.199951171875,1969.949951171875,2028.199951171875,226380
2025-01-30,1954.5667724609375,1980.050048828125,2009.949951171875,1975.0,2003.75,219216
2025-01-31,1951.7041015625,1977.1500244140625,2013.699951171875,1961.550048828125,1994.75,265243
2025-02-01,1931.023681640625,1956.199951171875,1995.949951171875,1940.5,1980.300048828125,92788
2025-02-03,1955.9486083984375,1981.449951171875,1994.8499755859375,1921.0,1955.949951171875,109517
2025-02-04,1935.169677734375,1960.4000244140625,2007.0,1950.5999755859375,1981.449951171875,137504
2025-02-05,1973.6182861328125,1999.3499755859375,2016.8499755859375,1960.0,1969.0,1086628
2025-02-06,2231.555419921875,2260.64990234375,2364.0,1992.0,2000.0,2465345
2025-02-07,2179.73095703125,2208.14990234375,2249.699951171875,2175.14990234375,2202.0,461990
2025-02-10,2113.840087890625,2141.39990234375,2206.39990234375,2133.0,2182.10009765625,87373
2025-02-11,2031.7109375,2058.199951171875,2149.89990234375,2035.550048828125,2142.85009765625,94944
2025-02-12,2004.4168701171875,2030.550048828125,2074.949951171875,2003.5999755859375,2056.89990234375,120966
2025-02-13,1973.075439453125,1998.800048828125,2059.449951171875,1981.0,2030.0,102542
2025-02-14,1992.0283203125,2018.0,2048.300048828125,1968.0,2000.0,134842
2025-02-17,2310.130859375,2340.25,2421.60009765625,2086.5,2199.949951171875,3108044
2025-02-18,2504.20068359375,2536.85009765625,2744.949951171875,2300.0,2334.050048828125,4767565
2025-02-19,2474.981689453125,2507.25,2560.0,2440.300048828125,2485.0,998313
2025-02-20,2536.03564453125,2569.10009765625,2584.300048828125,2461.0,2501.0,592260
2025-02-21,2476.412841796875,2508.699951171875,2590.0,2490.0,2579.0,206809
2025-02-24,2604.19677734375,2638.14990234375,2673.0,2446.0,2446.0,1265790
2025-02-25,2529.027099609375,2562.0,2613.0,2540.0,2606.0,161274
2025-02-27,2587.1689453125,2620.89990234375,2644.949951171875,2550.0,2562.0,261659
2025-02-28,2443.4921875,2475.35009765625,2585.10009765625,2455.050048828125,2580.0,173151
2025-03-03,2487.666259765625,2520.10009765625,2540.949951171875,2390.050048828125,2485.0,125530
2025-03-04,2613.47607421875,2647.550048828125,2675.0,2482.14990234375,2501.0,287521
2025-03-05,2658.63720703125,2693.300048828125,2777.0,2631.0,2660.75,432828
2025-03-06,2655.5771484375,2690.199951171875,2745.89990234375,2675.199951171875,2689.050048828125,219351
2025-03-07,2716.18701171875,2751.60009765625,2780.0,2690.199951171875,2690.199951171875,202498
2025-03-10,2626.555419921875,2660.800048828125,2798.199951171875,2650.10009765625,2748.0,142096
2025-03-11,2622.261474609375,2656.449951171875,2675.0,2605.449951171875,2660.0,146136
2025-03-12,2648.568603515625,2683.10009765625,2744.449951171875,2654.75,2674.449951171875,228177
2025-03-13,2623.59423828125,2657.800048828125,2695.10009765625,2640.050048828125,2690.0,62016
2025-03-17,2658.78515625,2693.449951171875,2730.0,2650.0,2657.800048828125,100554
2025-03-18,2658.78515625,2693.449951171875,2693.449951171875,2693.449951171875,2693.449951171875,0
2025-03-19,2801.77099609375,2838.300048828125,2845.0,2767.800048828125,2799.949951171875,127582
2025-03-20,2823.685302734375,2860.5,2921.199951171875,2832.050048828125,2850.0,143779
2025-03-21,2897.8681640625,2935.64990234375,2968.89990234375,2839.35009765625,2861.0,178487
2025-03-24,2845.846435546875,2882.949951171875,2988.0,2860.800048828125,2959.0,66538
2025-03-25,2797.822509765625,2834.300048828125,2888.89990234375,2790.0,2877.0,115045
2025-03-26,2782.176513671875,2818.449951171875,2909.60009765625,2790.0,2834.300048828125,114784
2025-03-27,2800.388916015625,2836.89990234375,2850.85009765625,2772.89990234375,2819.25,77284
2025-03-28,2843.280029296875,2880.35009765625,2899.949951171875,2809.39990234375,2836.89990234375,108168
2025-04-01,2761.34814453125,2797.35009765625,2878.0,2777.0,2872.0,79332
2025-04-02,2740.865234375,2776.60009765625,2838.39990234375,2753.64990234375,2808.949951171875,61863
2025-04-03,2819.983642578125,2856.75,2887.5,2787.0,2791.949951171875,166370
2025-04-04,2703.995849609375,2739.25,2870.949951171875,2704.60009765625,2856.75,103973
2025-04-07,2541.168701171875,2574.300048828125,2668.35009765625,2401.0,2410.0,147923
2025-04-08,2693.285400390625,2728.39990234375,2745.449951171875,2602.050048828125,2640.0,133036
2025-04-09,2640.868896484375,2675.300048828125,2710.0,2640.14990234375,2701.050048828125,73069
2025-04-11,2715.693359375,2751.10009765625,2769.89990234375,2719.5,2727.0,104602
2025-04-15,2841.157470703125,2878.199951171875,2889.89990234375,2778.60009765625,2778.60009765625,171350
2025-04-16,2889.230712890625,2926.89990234375,2937.39990234375,2871.199951171875,2889.0,167215
2025-04-17,2869.389404296875,2906.800048828125,2963.89990234375,2825.699951171875,2917.0,151023
2025-04-21,2779.165771484375,2815.39990234375,2919.0,2810.0,2907.0,85320
2025-04-22,2773.144287109375,2809.300048828125,2864.89990234375,2775.0,2815.5,79621
2025-04-23,2809.96435546875,2846.60009765625,2882.0,2802.0,2818.0,85241
2025-04-24,2878.470947265625,2916.0,3148.0,2855.10009765625,2865.0,1963631
2025-04-25,2766.629150390625,2802.699951171875,2944.800048828125,2780.0,2941.5,158911
2025-04-28,2813.123046875,2849.800048828125,2875.699951171875,2792.0,2822.0,116592
2025-04-29,2864.8486328125,2902.199951171875,2930.89990234375,2810.10009765625,2849.0,177315
2025-04-30,2926.445556640625,2964.60009765625,3045.0,2884.800048828125,2918.0,344867
2025-05-02,2818.453369140625,2855.199951171875,2945.699951171875,2842.10009765625,2935.300048828125,164394
2025-05-05,2856.754150390625,2894.0,2919.89990234375,2848.10009765625,2862.5,181479
2025-05-06,2804.239013671875,2840.800048828125,2915.199951171875,2826.300048828125,2891.199951171875,99437
2025-05-07,2813.81396484375,2850.5,2863.89990234375,2796.89990234375,2801.0,97133
2025-05-08,2707.99365234375,2743.300048828125,2885.60009765625,2730.0,2860.39990234375,106474
2025-05-09,2724.3798828125,2759.89990234375,2768.10009765625,2693.89990234375,2701.0,61908
2025-05-12,2686.474365234375,2721.5,2874.0,2706.10009765625,2799.0,184335
2025-05-13,2752.809326171875,2788.699951171875,2829.60009765625,2725.0,2748.0,195288
2025-05-14,2841.749755859375,2878.800048828125,3025.0,2860.699951171875,2914.10009765625,671906
2025-05-15,2841.848388671875,2878.89990234375,2911.39990234375,2849.39990234375,2888.0,126405
2025-05-16,2792.196044921875,2828.60009765625,2904.0,2812.0,2897.0,160815
2025-05-19,2784.298828125,2820.60009765625,2856.0,2794.199951171875,2856.0,98745
2025-05-20,2750.736572265625,2786.60009765625,2841.39990234375,2763.199951171875,2825.800048828125,121014
2025-05-21,2945.793212890625,2984.199951171875,3011.300048828125,2791.699951171875,2810.89990234375,1084959
2025-05-22,2979.84912109375,3018.699951171875,3035.0,2942.0,2972.10009765625,213418
2025-05-23,2982.02099609375,3020.89990234375,3030.0,2968.10009765625,3009.0,101269
2025-05-26,2922.3984375,2960.5,3055.699951171875,2952.0,3035.0,104383
2025-05-27,3078.068603515625,3118.199951171875,3145.699951171875,2955.39990234375,2965.5,690461
2025-05-28,3305.108642578125,3348.199951171875,3398.0,3105.89990234375,3131.0,797325
2025-05-29,3221.39990234375,3263.39990234375,3374.89990234375,3228.89990234375,3336.0,245166
2025-05-30,3298.60009765625,3298.60009765625,3359.0,3237.89990234375,3249.89990234375,292575
2025-06-02,3271.10009765625,3271.10009765625,3397.60009765625,3252.60009765625,3298.0,208929
2025-06-03,3245.10009765625,3245.10009765625,3332.0,3220.0,3270.0,121504
2025-06-04,3420.0,3420.0,3455.89990234375,3238.800048828125,3259.0,269490
2025-06-05,3466.199951171875,3466.199951171875,3515.699951171875,3401.300048828125,3440.0,207434
2025-06-06,3438.5,3438.5,3490.0,3367.699951171875,3451.10009765625,149126
2025-06-09,3397.89990234375,3397.89990234375,3505.0,3387.0,3455.0,125137
2025-06-10,3398.39990234375,3398.39990234375,3450.0,3346.0,3411.699951171875,112904
2025-06-11,3378.0,3378.0,3467.0,3365.199951171875,3402.10009765625,99844
2025-06-12,3320.0,3320.0,3439.800048828125,3310.300048828125,3398.0,166419
2025-06-13,3295.0,3295.0,3331.60009765625,3258.60009765625,3300.0,105723
2025-06-16,3366.800048828125,3366.800048828125,3381.10009765625,3234.300048828125,3285.699951171875,82350
2025-06-17,3254.0,3254.0,3356.699951171875,3240.0,3344.0,145878
2025-06-18,3286.39990234375,3286.39990234375,3306.699951171875,3240.10009765625,3240.10009765625,151746
2025-06-19,3199.199951171875,3199.199951171875,3293.39990234375,3175.0,3250.0,67083
2025-06-20,3213.5,3213.5,3255.0,3176.0,3190.199951171875,123913
2025-06-23,3171.39990234375,3171.39990234375,3215.0,3153.89990234375,3176.5,79994
2025-06-24,3229.10009765625,3229.10009765625,3280.0,3186.0,3186.0,109870
2025-06-25,3258.800048828125,3258.800048828125,3288.39990234375,3233.199951171875,3254.800048828125,96385
2025-06-26,3301.89990234375,3301.89990234375,3309.0,3247.10009765625,3270.0,156629
2025-06-27,3439.60009765625,3439.60009765625,3500.0,3292.800048828125,3324.89990234375,499010
2025-06-30,3388.10009765625,3388.10009765625,3456.0,3351.0,3456.0,176697
2025-07-01,3353.300048828125,3353.300048828125,3450.0,3345.10009765625,3388.699951171875,122742
2025-07-02,3293.800048828125,3293.800048828125,3369.199951171875,3267.0,3364.60009765625,75713
2025-07-03,3302.0,3302.0,3363.800048828125,3264.0,3264.0,80140
2025-07-04,3283.699951171875,3283.699951171875,3348.0,3275.0,3303.0,78280
2025-07-07,3285.0,3285.0,3358.89990234375,3274.0,3287.5,73720
2025-07-08,3260.699951171875,3260.699951171875,3339.0,3246.10009765625,3280.0,75369
2025-07-09,3309.0,3309.0,3344.0,3266.10009765625,3266.10009765625,83528
2025-07-10,3251.89990234375,3251.89990234375,3319.89990234375,3246.0,3309.10009765625,45314
2025-07-11,3243.800048828125,3243.800048828125,3272.5,3225.39990234375,3244.0,43722
2025-07-14,3187.89990234375,3187.89990234375,3254.89990234375,3171.60009765625,3243.800048828125,77362
2025-07-15,3199.300048828125,3199.300048828125,3227.199951171875,3176.800048828125,3190.10009765625,57695
2025-07-16,3167.60009765625,3167.60009765625,3200.5,3153.89990234375,3198.0,45839
2025-07-17,3173.60009765625,3173.60009765625,3196.800048828125,3154.89990234375,3170.0,46351
2025-07-18,3138.39990234375,3138.39990234375,3195.60009765625,3112.5,3184.0,52526
2025-07-21,3119.10009765625,3119.10009765625,3149.0,3074.10009765625,3138.39990234375,54032
2025-07-22,3098.60009765625,3098.60009765625,3152.199951171875,3088.0,3134.0,55167
2025-07-23,3131.39990234375,3131.39990234375,3161.0,3090.0,3121.89990234375,58819
2025-07-24,3162.39990234375,3162.39990234375,3177.89990234375,3100.0,3130.0,68929
2025-07-25,3144.199951171875,3144.199951171875,3220.0,3120.39990234375,3175.0,115563
2025-07-28,3083.5,3083.5,3161.89990234375,3072.5,3144.199951171875,54855
2025-07-29,3150.199951171875,3150.199951171875,3178.800048828125,3083.5,3083.5,98969
2025-07-30,3197.0,3197.0,3200.0,3150.199951171875,3150.800048828125,96877
2025-07-31,3162.60009765625,3162.60009765625,3198.10009765625,3135.199951171875,3170.0,65839
2025-08-01,2936.5,2936.5,3184.300048828125,2890.0,3162.89990234375,282736
2025-08-04,2869.0,2869.0,2936.0,2828.0,2930.10009765625,143804
2025-08-05,2828.800048828125,2828.800048828125,2895.0,2811.10009765625,2869.0,100660
2025-08-06,2734.89990234375,2734.89990234375,2830.699951171875,2720.0,2824.0,90193
2025-08-07,2677.5,2677.5,2721.199951171875,2645.0,2720.0,124214
2025-08-08,2651.0,2651.0,2676.0,2630.0,2676.0,77215
2025-08-11,2687.10009765625,2687.10009765625,2712.60009765625,2611.10009765625,2651.0,56444
2025-08-12,2588.699951171875,2588.699951171875,2687.0,2560.0,2678.0,141456
2025-08-13,2772.60009765625,2772.60009765625,2789.0,2597.89990234375,2605.0,421339
2025-08-14,2769.60009765625,2769.60009765625,2782.10009765625,2687.199951171875,2772.60009765625,116849
2025-08-18,2794.10009765625,2794.10009765625,2815.0,2701.0,2774.39990234375,189209
2025-08-19,2807.199951171875,2807.199951171875,2829.89990234375,2746.10009765625,2800.0,127746
2025-08-20,2781.300048828125,2781.300048828125,2854.89990234375,2763.300048828125,2825.0,114680
2025-08-21,2780.39990234375,2780.39990234375,2824.300048828125,2756.0,2785.0,109925
2025-08-22,2798.800048828125,2798.800048828125,2806.60009765625,2752.60009765625,2767.0,39428
2025-08-25,2802.10009765625,2802.10009765625,2869.0,2790.0,2802.5,132460
2025-08-26,2789.39990234375,2789.39990234375,2835.0,2752.60009765625,2802.5,180296
2025-08-28,2749.199951171875,2749.199951171875,2792.699951171875,2725.5,2765.0,145917
2025-08-29,2785.0,2785.0,2815.0,2751.0,2751.0,70828
2025-09-01,2808.5,2808.5,2818.5,2757.10009765625,2786.0,89303
2025-09-02,2752.199951171875,2752.199951171875,2828.800048828125,2739.10009765625,2806.0,74423
2025-09-03,2776.89990234375,2776.89990234375,2784.0,2700.0,2749.0,128841
2025-09-04,2851.800048828125,2851.800048828125,2883.39990234375,2752.699951171875,2789.5,142671
2025-09-05,2770.300048828125,2770.300048828125,2849.699951171875,2755.0,2845.0,64535
2025-09-08,2819.10009765625,2819.10009765625,2835.0,2758.10009765625,2821.0,69313
2025-09-09,2820.60009765625,2820.60009765625,2824.89990234375,2780.0,2819.0,55776
2025-09-10,2837.5,2837.5,2855.89990234375,2801.60009765625,2820.0,50689
2025-09-11,2863.800048828125,2863.800048828125,2879.0,2817.800048828125,2837.0,46536
2025-09-12,2774.0,2774.0,2854.60009765625,2757.10009765625,2854.60009765625,120444
2025-09-15,2755.199951171875,2755.199951171875,2785.10009765625,2739.300048828125,2784.0,50360
2025-09-16,2738.199951171875,2738.199951171875,2769.89990234375,2727.5,2760.89990234375,56908
2025-09-17,2742.0,2742.0,2768.0,2731.89990234375,2742.0,182307
2025-09-18,2755.39990234375,2755.39990234375,2775.0,2719.89990234375,2751.0,110262
2025-09-19,2741.10009765625,2741.10009765625,2767.5,2730.0,2767.5,85057
2025-09-22,2762.300048828125,2762.300048828125,2779.60009765625,2725.300048828125,2754.0,81247
2025-09-23,2761.699951171875,2761.699951171875,2780.0,2730.60009765625,2764.0,68393
2025-09-24,2746.39990234375,2746.39990234375,2765.0,2735.199951171875,2758.0,37974
2025-09-25,2738.199951171875,2738.199951171875,2761.89990234375,2725.0,2744.0,33280
2025-09-26,2672.39990234375,2672.39990234375,2705.10009765625,2640.10009765625,2705.10009765625,229634
2025-09-29,2662.89990234375,2662.89990234375,2709.0,2622.60009765625,2669.89990234375,89831
2025-09-30,2659.699951171875,2659.699951171875,2694.199951171875,2645.800048828125,2663.0,58243
2025-10-01,2697.199951171875,2697.199951171875,2729.800048828125,2659.699951171875,2659.699951171875,46082
2025-10-03,2745.800048828125,2745.800048828125,2759.89990234375,2686.0,2693.0,47199
2025-10-06,2732.300048828125,2732.300048828125,2770.0,2698.0,2754.0,83843
2025-10-07,2740.39990234375,2740.39990234375,2763.60009765625,2715.10009765625,2745.0,57028
2025-10-08,2729.60009765625,2729.60009765625,2757.5,2719.199951171875,2732.0,68189
2025-10-09,2761.0,2761.0,2772.0,2725.10009765625,2730.0,81394
2025-10-10,2767.39990234375,2767.39990234375,2782.39990234375,2733.39990234375,2755.0,39058
2025-10-13,2750.5,2750.5,2780.0,2741.699951171875,2753.60009765625,55415
2025-10-14,2763.60009765625,2763.60009765625,2774.199951171875,2741.300048828125,2751.89990234375,61716
2025-10-15,2735.699951171875,2735.699951171875,2763.0,2726.0,2763.0,33150
2025-10-16,2723.699951171875,2723.699951171875,2747.89990234375,2716.10009765625,2738.0,38090
2025-10-17,2742.89990234375,2742.89990234375,2750.699951171875,2708.39990234375,2741.0,53427
2025-10-20,2745.699951171875,2745.699951171875,2759.89990234375,2716.10009765625,2739.0,69234
2025-10-21,2758.800048828125,2758.800048828125,2766.60009765625,2751.0,2754.0,6317
2025-10-23,2760.699951171875,2760.699951171875,2795.89990234375,2752.0,2752.0,40731
2025-10-24,2758.10009765625,2758.10009765625,2764.10009765625,2733.800048828125,2764.0,36805
2025-10-27,2686.89990234375,2686.89990234375,2760.0,2679.89990234375,2760.0,66014
2025-10-28,2658.10009765625,2658.10009765625,2723.699951171875,2652.0,2672.0,80808
2025-10-29,2642.800048828125,2642.800048828125,2680.0,2621.0,2671.0,65859
2025-10-30,2621.699951171875,2621.699951171875,2652.0,2601.0,2652.0,86402
2025-10-31,2618.60009765625,2618.60009765625,2696.699951171875,2606.10009765625,2632.699951171875,92299
2025-11-03,2682.800048828125,2682.800048828125,2694.0,2618.699951171875,2644.0,109437
2025-11-04,2658.5,2658.5,2693.89990234375,2641.199951171875,2685.39990234375,96909
2025-11-06,2605.5,2605.5,2668.5,2562.0,2658.5,89176
2025-11-07,2587.89990234375,2587.89990234375,2609.800048828125,2479.0,2605.5,185386
2025-11-10,2539.800048828125,2539.800048828125,2590.60009765625,2534.199951171875,2587.0,59285
2025-11-11,2476.300048828125,2476.300048828125,2550.699951171875,2467.5,2548.0,256001
2025-11-12,2506.699951171875,2506.699951171875,2536.60009765625,2473.10009765625,2486.0,123096
2025-11-13,2494.5,2494.5,2548.10009765625,2486.300048828125,2506.699951171875,61513
2025-11-14,2479.39990234375,2479.39990234375,2515.199951171875,2470.89990234375,2499.800048828125,51386
2025-11-17,2493.10009765625,2493.10009765625,2524.89990234375,2474.699951171875,2491.699951171875,174553
2025-11-18,2487.89990234375,2487.89990234375,2505.0,2481.300048828125,2505.0,68377
2025-11-19,2519.0,2519.0,2526.39990234375,2471.39990234375,2490.0,53349
2025-11-20,2509.0,2509.0,2532.60009765625,2501.10009765625,2514.5,31608
2025-11-21,2497.89990234375,2497.89990234375,2523.39990234375,2488.0,2501.199951171875,72263
2025-11-24,2477.0,2477.0,2497.89990234375,2404.199951171875,2497.89990234375,127654
2025-11-25,2486.10009765625,2486.10009765625,2499.0,2430.0,2477.0,81580
2025-11-26,2489.300048828125,2489.300048828125,2509.89990234375,2459.699951171875,2483.0,65730
2025-11-27,2519.60009765625,2519.60009765625,2524.39990234375,2465.10009765625,2489.699951171875,44167
2025-11-28,2569.5,2569.5,2585.10009765625,2479.0,2519.60009765625,110509
2025-12-01,2495.39990234375,2495.39990234375,2558.5,2490.0,2551.0,90045
2025-12-02,2519.60009765625,2519.60009765625,2525.5,2482.0,2495.60009765625,80503
2025-12-03,2518.89990234375,2518.89990234375,2529.89990234375,2461.10009765625,2512.0,118991
2025-12-04,2510.800048828125,2510.800048828125,2539.0,2494.89990234375,2520.0,82587
2025-12-05,2545.60009765625,2545.60009765625,2582.5,2491.199951171875,2492.0,159008
2025-12-08,2544.300048828125,2544.300048828125,2567.0,2511.10009765625,2545.60009765625,75958
2025-12-09,2559.199951171875,2559.199951171875,2569.5,2491.0,2534.300048828125,118147
2025-12-10,2593.300048828125,2593.300048828125,2618.0,2547.0,2555.0,73410
2025-12-11,2622.10009765625,2622.10009765625,2635.0,2570.0,2592.0,74843
2025-12-12,2600.800048828125,2600.800048828125,2635.0,2559.0,2624.0,170216
2025-12-15,2578.10009765625,2578.10009765625,2608.89990234375,2571.0,2587.699951171875,25785
2025-12-16,2585.5,2585.5,2599.89990234375,2572.199951171875,2578.10009765625,41890
2025-12-17,2582.60009765625,2582.60009765625,2589.699951171875,2562.0,2585.0,65795
2025-12-18,2554.199951171875,2554.199951171875,2594.5,2506.699951171875,2594.5,67558
2025-12-19,2529.0,2529.0,2575.0,2510.0,2575.0,126499
2025-12-22,2523.39990234375,2523.39990234375,2550.10009765625,2519.89990234375,2530.10009765625,54185
2025-12-23,2500.199951171875,2500.199951171875,2536.300048828125,2485.0,2525.0,51595
2025-12-24,2486.89990234375,2486.89990234375,2510.300048828125,2476.0,2501.0,39843
2025-12-26,2464.300048828125,2464.300048828125,2488.800048828125,2459.5,2488.0,32764
2025-12-29,2477.39990234375,2477.39990234375,2487.5,2445.0,2483.0,51186
2025-12-30,2384.199951171875,2384.199951171875,2468.39990234375,2362.60009765625,2462.199951171875,517479
2025-12-31,2473.60009765625,2473.60009765625,2482.5,2382.0,2419.39990234375,114120
2026-01-01,2455.89990234375,2455.89990234375,2476.0,2442.5,2476.0,40789
2026-01-02,2483.800048828125,2483.800048828125,2487.699951171875,2443.89990234375,2461.300048828125,27469
2026-01-05,2456.199951171875,2456.199951171875,2484.89990234375,2452.0,2484.89990234375,44205
2026-01-06,2483.300048828125,2483.300048828125,2504.0,2437.199951171875,2456.0,45634
2026-01-07,2459.800048828125,2459.800048828125,2528.0,2448.0,2483.300048828125,155760
2026-01-08,2398.699951171875,2398.699951171875,2455.300048828125,2386.800048828125,2455.0,43925
2026-01-09,2372.10009765625,2372.10009765625,2404.0,2350.0,2390.0,81420
2026-01-12,2397.10009765625,2397.10009765625,2403.800048828125,2337.60009765625,2372.0,44475
2026-01-13,2369.10009765625,2369.10009765625,2417.10009765625,2349.0,2397.0,58611
2026-01-14,2394.800048828125,2394.800048828125,2411.5,2361.0,2369.0,56103
2026-01-15,2394.800048828125,2394.800048828125,2394.800048828125,2394.800048828125,2394.800048828125,0
2026-01-16,2345.39990234375,2345.39990234375,2409.800048828125,2340.0,2409.800048828125,59347
2026-01-19,2329.60009765625,2329.60009765625,2354.800048828125,2324.89990234375,2345.89990234375,22916
2026-01-20,2272.60009765625,2272.60009765625,2337.300048828125,2263.300048828125,2329.0,100472
2026-01-21,2278.5,2278.5,2299.0,2220.300048828125,2270.10009765625,100394
2026-01-22,2380.199951171875,2380.199951171875,2393.5,2291.300048828125,2304.0,88898
2026-01-23,2313.39990234375,2313.39990234375,2420.0,2307.60009765625,2381.89990234375,86873
2026-01-27,2340.800048828125,2340.800048828125,2356.199951171875,2278.300048828125,2319.0,46789
2026-01-28,2434.199951171875,2434.199951171875,2442.89990234375,2331.89990234375,2351.0,78593
2026-01-29,2366.60009765625,2366.60009765625,2438.199951171875,2345.0,2438.199951171875,73586
